1672509340.000000, 1672509340.000000, 1672509340.000000
32.000000, 32.000000, 32.000000
34,-15,51
34,-16,51
34,-16,51
34,-15,51
34,-15,51
34,-15,51
34,-16,51
34,-15,50
34,-15,51
34,-15,51
34,-15,50
34,-15,51
34,-15,51
34,-15,51
34,-15,51
34,-15,51
34,-15,51
34,-16,51
34,-16,51
34,-15,51
34,-15,51
34,-15,51
34,-16,51
34,-15,51
34,-15,51
34,-15,51
34,-15,51
34,-16,51
32,-16,51
34,-15,52
32,-15,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-15,52
33,-15,51
33,-16,52
33,-16,52
33,-16,51
33,-15,52
32,-15,52
32,-15,52
33,-16,52
32,-16,51
33,-16,52
32,-16,52
33,-15,52
33,-15,52
33,-15,52
33,-16,52
32,-16,52
33,-15,52
33,-15,52
32,-16,52
32,-16,51
33,-15,52
33,-15,52
33,-16,51
33,-15,51
32,-15,52
32,-15,52
33,-16,51
33,-16,52
33,-16,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
32,-16,51
32,-15,52
32,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-16,52
33,-15,52
33,-15,52
33,-16,52
33,-16,52
32,-16,52
33,-15,52
33,-15,52
33,-15,52
32,-15,52
33,-16,52
33,-15,51
33,-15,52
33,-15,52
33,-15,52
32,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-16,52
32,-15,52
32,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
32,-16,52
33,-16,52
33,-15,52
32,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
32,-16,52
32,-16,52
33,-15,51
33,-16,52
32,-16,52
33,-16,51
33,-16,52
33,-16,52
33,-15,51
33,-15,51
33,-15,52
33,-16,52
32,-15,52
32,-16,51
32,-16,52
33,-16,52
33,-16,52
33,-16,51
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-16,51
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-16,52
32,-16,52
33,-15,52
33,-15,51
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,51
33,-16,52
32,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,51
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-16,52
32,-15,52
33,-15,52
33,-15,52
32,-16,52
33,-15,51
33,-15,52
33,-15,52
33,-15,51
33,-15,51
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,51
33,-15,52
33,-15,52
33,-15,52
32,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-15,52
33,-16,52
33,-15,52
33,-16,51
32,-16,52
33,-16,52
33,-16,52
33,-16,52
33,-15,52
33,-15,51
32,-16,52
33,-15,51
33,-15,52
32,-16,52
33,-16,51
33,-16,52
33,-16,52
33,-16,52
32,-16,52
33,-16,51
33,-16,52
33,-16,52
33,-15,51
33,-15,52
33,-15,52
33,-15,52
33,-16,51
33,-15,51
33,-15,52
33,-15,52
33,-15,52
33,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-15,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-15,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,51
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,51
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,51
33,-16,52
33,-16,52
33,-16,52
32,-17,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,51
33,-16,52
33,-16,52
33,-16,51
32,-16,52
32,-16,52
32,-17,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
33,-16,52
32,-16,52
33,-16,51
33,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
33,-16,52
33,-16,52
33,-16,51
33,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,51
33,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
33,-16,52
33,-16,52
33,-16,51
33,-16,52
32,-16,52
33,-16,52
33,-16,51
33,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-15,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,51
33,-16,52
32,-16,52
32,-16,52
32,-15,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-15,52
33,-15,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-15,51
32,-16,52
33,-16,52
33,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,51
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-15,52
32,-16,52
33,-16,52
33,-16,52
33,-16,52
33,-16,51
32,-15,52
33,-16,52
32,-16,52
32,-15,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-15,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-15,52
33,-16,52
33,-16,51
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-15,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-15,52
33,-16,52
32,-16,52
33,-15,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-15,52
33,-16,52
32,-16,52
33,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
33,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-15,52
33,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-15,52
32,-16,52
32,-16,52
32,-16,52
32,-15,52
32,-16,52
32,-16,52
32,-15,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,51
32,-16,52
33,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-17,52
31,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
33,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-17,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-17,53
32,-16,51
32,-16,51
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-17,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
33,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
32,-16,52
