1672419520.000000, 1672419520.000000, 1672419520.000000
32.000000, 32.000000, 32.000000
33,30,45
34,30,45
34,30,45
34,30,45
33,30,45
33,30,45
34,30,45
34,30,45
33,30,45
33,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
33,30,45
34,30,46
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
33,30,45
33,30,45
33,30,46
34,30,45
34,30,45
34,31,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
33,30,45
34,30,46
34,30,45
33,31,45
34,30,45
34,30,45
33,30,45
33,30,45
34,30,45
34,30,45
34,30,45
33,30,45
34,30,46
33,30,45
33,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,30,45
33,30,45
34,30,46
33,30,45
34,30,45
34,30,45
33,30,46
34,30,46
34,31,45
34,31,45
34,30,45
34,30,45
33,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,31,45
33,30,45
34,30,45
33,30,45
34,30,46
33,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
33,30,46
34,30,46
33,31,45
33,31,45
34,30,45
34,30,45
33,30,45
34,30,45
33,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,31,45
33,30,45
34,30,45
33,30,45
33,30,45
34,30,45
34,31,45
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,46
34,30,46
33,31,45
33,30,45
34,30,45
34,30,45
33,30,45
33,30,45
33,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,31,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
33,30,45
33,30,45
34,30,46
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
33,30,45
34,30,45
33,30,45
34,30,45
33,30,45
34,30,45
33,30,45
33,30,45
33,30,45
34,30,45
33,30,45
33,30,45
33,30,45
33,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
33,30,45
33,30,46
34,30,45
33,31,44
34,30,45
34,30,45
33,30,45
33,30,45
33,30,45
33,30,46
34,30,45
34,31,45
33,30,45
33,30,45
34,30,45
33,30,46
33,30,45
33,30,45
33,30,45
34,30,45
34,30,45
33,30,45
33,30,45
33,30,46
34,30,46
33,30,46
34,30,46
33,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
33,30,45
33,30,46
33,30,46
33,30,45
33,30,46
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
33,30,46
34,30,45
34,30,45
33,30,45
34,30,45
33,30,45
33,30,46
34,30,45
34,30,45
33,30,45
33,30,45
34,31,45
34,30,45
33,30,45
34,30,45
33,30,45
34,31,45
33,30,45
33,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
34,30,45
33,30,45
34,30,46
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,31,45
34,30,45
34,30,45
34,30,45
34,30,46
34,30,45
34,31,45
33,30,45
34,30,45
33,30,45
34,30,45
34,30,45
34,30,45
34,30,45
33,30,45
34,30,46
33,31,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
34,30,45
33,30,45
34,30,45
33,30,45
33,30,45
33,30,45
33,30,45
33,30,45
34,30,45
33,30,45
33,30,45
33,30,45
34,30,45
33,30,45
33,30,45
33,30,45
33,30,45
33,30,46
33,30,45
34,30,46
34,30,46
33,30,45
33,30,45
