1668961082.000000, 1668961082.000000, 1668961082.000000
32.000000, 32.000000, 32.000000
12,-29,51
13,-30,52
12,-30,52
12,-30,51
12,-30,51
12,-30,51
13,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,52
13,-30,51
13,-30,52
11,-30,52
11,-30,51
13,-30,51
13,-30,51
12,-30,52
12,-30,51
12,-30,52
12,-30,51
12,-30,51
12,-30,52
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,52
12,-30,51
11,-30,51
12,-30,52
13,-30,51
13,-30,51
12,-30,52
11,-30,52
12,-30,51
12,-30,52
12,-30,52
12,-30,52
12,-30,51
12,-30,51
12,-30,51
12,-30,52
12,-30,52
12,-30,51
12,-30,52
12,-30,52
12,-30,51
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,51
12,-30,52
12,-30,51
12,-29,52
12,-29,52
12,-30,52
12,-30,52
12,-30,51
13,-30,51
12,-30,52
12,-30,52
12,-30,51
12,-30,51
12,-30,52
12,-30,52
12,-29,52
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,51
12,-30,51
12,-29,52
12,-30,51
12,-29,52
12,-30,52
12,-30,51
12,-30,51
13,-30,51
13,-30,52
12,-30,52
12,-30,51
12,-30,51
12,-30,51
12,-30,52
12,-30,51
12,-30,52
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,52
12,-30,52
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-30,51
12,-29,52
13,-30,51
12,-30,51
11,-30,52
12,-30,51
12,-30,51
12,-30,52
12,-30,51
12,-30,52
12,-30,52
12,-30,52
12,-30,51
12,-30,52
12,-30,52
12,-30,51
12,-29,51
12,-30,51
12,-29,51
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,52
12,-30,51
12,-30,52
12,-30,51
12,-30,51
12,-30,52
12,-30,51
12,-29,52
12,-30,52
12,-30,51
11,-29,52
13,-29,52
13,-30,52
11,-30,52
12,-30,52
12,-30,51
11,-30,51
12,-30,51
12,-28,50
10,-30,52
15,-30,52
14,-31,51
9,-29,52
11,-28,52
10,-27,52
7,-31,50
13,-32,49
15,-33,48
15,-37,48
18,-35,48
16,-35,47
17,-38,45
15,-40,44
18,-37,45
21,-40,43
20,-39,43
19,-39,43
19,-38,44
19,-40,43
20,-39,43
19,-38,44
19,-39,44
19,-38,44
21,-38,44
20,-38,43
18,-40,43
18,-40,43
19,-38,44
19,-40,43
20,-40,42
20,-40,42
19,-40,42
22,-38,41
22,-40,41
26,-36,40
26,-37,40
33,-36,39
33,-36,37
33,-37,40
31,-38,39
29,-38,39
27,-37,38
28,-38,37
30,-38,37
30,-39,36
31,-38,38
32,-37,39
30,-38,38
31,-37,38
31,-37,38
30,-37,38
29,-37,39
29,-38,39
30,-36,38
30,-37,37
30,-37,38
29,-37,39
28,-39,38
30,-37,39
30,-37,39
30,-37,39
29,-39,40
29,-38,41
27,-37,41
25,-38,41
25,-38,40
25,-38,41
25,-38,42
24,-38,41
24,-37,42
24,-38,43
24,-37,42
24,-35,42
24,-36,43
24,-37,42
24,-37,43
24,-37,42
25,-36,43
25,-37,43
25,-37,42
25,-37,43
24,-38,42
24,-38,42
25,-38,43
26,-38,44
27,-35,43
27,-32,45
20,-39,44
16,-34,48
12,-31,50
7,-23,52
6,-28,51
9,-33,51
9,-33,52
7,-31,51
7,-29,50
14,-30,51
16,-36,49
16,-34,50
13,-33,50
12,-32,48
16,-33,49
16,-34,49
12,-33,49
13,-32,49
16,-32,49
11,-28,48
15,-36,50
13,-31,50
10,-31,49
14,-34,48
13,-33,51
14,-30,51
13,-31,49
14,-30,51
12,-34,50
13,-34,50
16,-31,50
17,-31,51
15,-32,51
14,-33,49
12,-34,49
13,-33,49
12,-33,49
12,-34,49
14,-34,48
16,-35,48
15,-35,49
15,-35,48
15,-35,48
14,-31,49
15,-34,48
14,-33,49
15,-33,49
16,-33,49
15,-33,48
18,-32,48
11,-35,47
14,-32,49
13,-33,49
14,-34,48
11,-35,49
15,-29,51
14,-30,51
12,-31,50
13,-32,51
12,-32,51
12,-32,51
12,-31,51
11,-32,51
10,-34,50
12,-32,51
13,-32,51
13,-32,49
