1668956882.000000, IBI
31.890625,0.843750
41.937500,0.703125
42.640625,0.703125
43.390625,0.750000
44.171875,0.781250
44.953125,0.781250
45.765625,0.812500
46.593750,0.828125
47.437500,0.843750
48.265625,0.828125
49.109375,0.843750
49.968750,0.859375
50.828125,0.859375
51.687500,0.859375
52.546875,0.859375
53.390625,0.843750
54.203125,0.812500
55.046875,0.843750
55.906250,0.859375
56.750000,0.843750
57.578125,0.828125
58.421875,0.843750
59.281250,0.859375
60.140625,0.859375
61.000000,0.859375
61.875000,0.875000
62.765625,0.890625
63.625000,0.859375
64.484375,0.859375
65.359375,0.875000
66.203125,0.843750
67.046875,0.843750
67.890625,0.843750
68.750000,0.859375
69.593750,0.843750
70.421875,0.828125
71.265625,0.843750
72.062500,0.796875
72.890625,0.828125
73.765625,0.875000
74.625000,0.859375
75.468750,0.843750
76.312500,0.843750
77.187500,0.875000
78.031250,0.843750
78.875000,0.843750
79.734375,0.859375
80.609375,0.875000
81.468750,0.859375
82.343750,0.875000
83.265625,0.921875
84.156250,0.890625
85.046875,0.890625
85.953125,0.906250
86.859375,0.906250
87.718750,0.859375
88.578125,0.859375
89.453125,0.875000
90.296875,0.843750
91.156250,0.859375
92.000000,0.843750
92.875000,0.875000
93.718750,0.843750
94.562500,0.843750
95.406250,0.843750
96.281250,0.875000
97.140625,0.859375
97.984375,0.843750
98.843750,0.859375
99.703125,0.859375
100.515625,0.812500
101.343750,0.828125
102.171875,0.828125
102.968750,0.796875
103.781250,0.812500
104.593750,0.812500
105.437500,0.843750
106.265625,0.828125
107.125000,0.859375
108.015625,0.890625
108.890625,0.875000
109.750000,0.859375
110.640625,0.890625
111.500000,0.859375
112.359375,0.859375
113.234375,0.875000
114.093750,0.859375
114.937500,0.843750
115.781250,0.843750
116.656250,0.875000
117.515625,0.859375
118.359375,0.843750
119.218750,0.859375
120.093750,0.875000
120.906250,0.812500
121.875000,0.968750
122.687500,0.812500
123.515625,0.828125
124.343750,0.828125
125.187500,0.843750
126.062500,0.875000
126.953125,0.890625
127.796875,0.843750
128.671875,0.875000
129.546875,0.875000
130.390625,0.843750
131.250000,0.859375
132.109375,0.859375
133.000000,0.890625
133.843750,0.843750
134.718750,0.875000
135.593750,0.875000
136.437500,0.843750
137.281250,0.843750
138.140625,0.859375
139.000000,0.859375
139.843750,0.843750
140.703125,0.859375
141.578125,0.875000
142.406250,0.828125
143.265625,0.859375
144.125000,0.859375
144.968750,0.843750
145.796875,0.828125
146.625000,0.828125
147.468750,0.843750
148.281250,0.812500
149.125000,0.843750
149.953125,0.828125
150.765625,0.812500
151.593750,0.828125
152.453125,0.859375
153.296875,0.843750
154.125000,0.828125
154.968750,0.843750
155.828125,0.859375
156.640625,0.812500
157.468750,0.828125
158.296875,0.828125
159.109375,0.812500
159.937500,0.828125
160.781250,0.843750
161.625000,0.843750
162.437500,0.812500
163.281250,0.843750
164.125000,0.843750
164.937500,0.812500
165.765625,0.828125
166.609375,0.843750
167.421875,0.812500
168.250000,0.828125
169.109375,0.859375
169.953125,0.843750
170.796875,0.843750
171.640625,0.843750
172.500000,0.859375
173.328125,0.828125
174.156250,0.828125
175.000000,0.843750
175.843750,0.843750
176.687500,0.843750
177.546875,0.859375
178.390625,0.843750
179.234375,0.843750
180.093750,0.859375
180.953125,0.859375
181.812500,0.859375
182.671875,0.859375
183.562500,0.890625
184.421875,0.859375
185.281250,0.859375
186.156250,0.875000
187.031250,0.875000
187.906250,0.875000
188.781250,0.875000
189.671875,0.890625
190.531250,0.859375
191.390625,0.859375
192.250000,0.859375
193.093750,0.843750
193.921875,0.828125
194.750000,0.828125
195.593750,0.843750
196.421875,0.828125
197.265625,0.843750
198.125000,0.859375
198.953125,0.828125
199.796875,0.843750
200.640625,0.843750
201.468750,0.828125
202.312500,0.843750
