1672419509.000000, 1672419509.000000, 1672419509.000000
32.000000, 32.000000, 32.000000
-6,-30,51
-2,-32,54
-5,-26,60
-6,-23,62
-21,-28,54
-27,-29,51
-31,-32,48
-29,-33,48
-24,-31,49
-24,-31,48
-28,-30,48
-28,-31,48
-28,-31,49
-31,-30,50
-28,-30,50
-26,-30,50
-25,-29,51
-27,-28,53
-24,-28,53
-19,-28,53
-17,-26,54
-18,-27,56
-20,-27,55
-19,-28,54
-20,-26,54
-22,-26,54
-21,-27,54
-21,-27,54
-22,-27,53
-22,-28,53
-22,-27,54
-21,-26,54
-21,-26,55
-21,-26,54
-21,-26,54
-21,-26,54
-22,-26,54
-23,-26,54
-24,-27,53
-23,-26,54
-23,-26,54
-22,-26,55
-22,-25,55
-23,-25,55
-23,-25,54
-23,-26,54
-22,-26,54
-22,-26,54
-24,-25,54
-24,-26,54
-23,-26,54
-23,-25,54
-22,-26,54
-23,-26,54
-24,-26,54
-24,-26,54
-24,-26,54
-24,-25,53
-24,-26,54
-24,-26,54
-25,-25,54
-26,-25,53
-23,-26,53
-23,-26,54
-23,-26,54
-23,-25,54
-24,-25,54
-25,-25,54
-24,-25,54
-24,-25,54
-24,-26,54
-24,-26,54
-24,-26,54
-24,-26,54
-24,-26,53
-24,-25,54
-25,-26,54
-24,-26,54
-23,-26,53
-23,-25,54
-24,-26,54
-25,-26,53
-24,-27,53
-23,-26,52
-22,-26,53
-24,-27,53
-24,-27,54
-24,-26,53
-24,-26,53
-24,-26,53
-24,-27,53
-24,-27,54
-24,-26,53
-23,-27,53
-23,-26,53
-22,-26,54
-23,-27,53
-24,-27,51
-23,-26,53
-21,-26,56
-22,-26,55
-25,-26,53
-24,-25,52
-21,-26,53
-21,-26,54
-22,-25,55
-22,-26,54
-23,-26,53
-21,-26,55
-21,-25,56
-22,-24,56
-23,-25,55
-23,-25,54
-22,-25,54
-21,-24,55
-22,-24,56
-22,-24,55
-23,-25,54
-22,-25,54
-22,-25,53
-22,-25,55
-23,-25,54
-24,-25,54
-24,-25,54
-24,-24,54
-24,-25,54
-24,-25,54
-24,-25,54
-25,-25,54
-26,-25,54
-25,-25,53
-25,-25,54
-24,-24,53
-25,-24,54
-25,-25,54
-25,-25,53
-25,-25,54
-25,-25,53
-25,-25,53
-25,-24,54
-25,-24,53
-26,-25,53
-26,-25,53
-26,-24,53
-26,-24,53
-25,-25,54
-25,-24,54
-25,-24,54
-26,-24,54
-26,-24,53
-26,-25,52
-27,-25,51
-28,-26,51
-28,-25,52
-28,-25,52
-27,-24,53
-26,-24,53
-27,-24,53
-27,-24,53
-27,-25,53
-27,-25,52
-28,-25,52
-28,-25,52
-29,-25,52
-29,-25,51
-29,-24,51
-28,-25,52
-28,-24,52
-29,-24,52
-29,-25,51
-30,-24,51
-29,-24,51
-29,-24,51
-29,-24,51
-29,-25,52
-30,-24,52
-30,-24,51
-29,-24,51
-29,-24,52
-30,-25,52
-31,-24,52
-30,-24,51
-29,-24,51
-29,-24,51
-30,-24,52
-30,-24,51
-30,-24,51
-29,-24,51
-29,-24,52
-30,-24,51
-30,-24,51
-29,-24,51
-30,-24,51
-30,-24,52
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-29,-25,51
-30,-25,51
-30,-25,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,52
-31,-24,51
-30,-24,51
-30,-24,51
-30,-25,51
-30,-24,51
-29,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-29,-25,51
-30,-24,51
-31,-24,51
-29,-24,51
-29,-24,52
-30,-25,51
-30,-24,51
-29,-24,51
-30,-24,51
-30,-24,52
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-25,51
-30,-24,51
-30,-24,51
-30,-24,51
-31,-24,51
-30,-25,51
-31,-24,51
-31,-24,51
-30,-25,50
-30,-24,51
-31,-24,51
-31,-24,50
-30,-24,51
-30,-24,52
-30,-24,52
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
-30,-24,51
